,favorite_count,tweet_id,retweet_count,text,timestamp,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
999,10134,789268448748703744,2979,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,2016-10-21 00:53:56 +0000,10,10,Stella,None,None,None,None,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286,True,Siberian_Husky,0.120853,True,Eskimo_Dog,0.0242693,True
1000,13098,789530877013393408,3902,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,2016-10-21 18:16:44 +0000,12,10,Rizzy,None,None,None,None,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_Elkhound,0.151024,True
1001,10307,789986466051088384,2672,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,2016-10-23 00:27:05 +0000,12,10,Happy,None,None,None,None,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Tub,0.479477,False,Bathtub,0.325106,False,Golden_Retriever,0.07853049999999999,True
1002,23001,790581949425475584,8247,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,2016-10-24 15:53:19 +0000,11,10,Duke,None,None,None,None,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True
1003,9109,790698755171364864,2182,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2016-10-24 23:37:28 +0000,12,10,Mosby,None,None,None,None,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_Mountain_Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True
1004,18471,790946055508652032,5437,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,2016-10-25 16:00:09 +0000,12,10,Betty,None,None,None,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Dishwasher,0.700466,False,Golden_Retriever,0.245773,True,Chow,0.0390117,True
1005,14599,791406955684368384,4746,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all t… https://t.co/zoWrqNMHrl,2016-10-26 22:31:36 +0000,12,10,Levi,None,None,None,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True
1006,13050,791672322847637504,3623,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,2016-10-27 16:06:04 +0000,13,10,None,None,None,None,None,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden_Retriever,0.705092,True,Labrador_Retriever,0.219721,True,Kuvasz,0.015965,True
1007,7984,792050063153438720,2067,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good d… https://t.co/kte5KPffQj,2016-10-28 17:07:05 +0000,11,10,Remus,None,None,None,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan_Terrier,0.002743,True
1008,15033,792394556390137856,4953,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,2016-10-29 15:55:58 +0000,12,10,BeBe,None,None,None,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker_Spaniel,0.746387,True,Irish_Setter,0.0916151,True,Miniature_Poodle,0.061078199999999985,True
1009,8158,792773781206999040,1942,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,2016-10-30 17:02:53 +0000,12,10,Monster,None,None,None,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_Terrier,0.912804,True,Silky_Terrier,0.06782250000000001,True,Australian_Terrier,0.00445069,True
1010,12590,792883833364439040,4924,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,2016-10-31 00:20:11 +0000,12,10,Bailey,None,None,None,None,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard_Poodle,8.31451e-05,True
1011,7164,793135492858580992,2869,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,2016-10-31 17:00:11 +0000,13,10,None,None,None,None,None,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False
1012,6865,793150605191548928,1969,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,2016-10-31 18:00:14 +0000,11,10,Nida,None,None,None,None,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_Greyhound,0.193869,True,Bluetick,0.16038,True,Standard_Poodle,0.12598199999999998,True
1013,10944,793226087023144960,3307,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I thin… https://t.co/K4dvelOMsM",2016-10-31 23:00:11 +0000,11,10,Juno,None,None,None,None,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired_Fox_Terrier,0.456047,True,Lakeland_Terrier,0.273428,True,English_Springer,0.0836433,True
1014,11703,793241302385262592,3773,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,2016-11-01 00:00:38 +0000,13,10,Tucker,None,None,None,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden_Retriever,0.559308,True,Labrador_Retriever,0.390222,True,Cocker_Spaniel,0.0363157,True
1015,27394,793286476301799424,10608,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,2016-11-01 03:00:09 +0000,13,10,Moreton,None,None,None,None,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_Hound,0.274637,True,Borzoi,0.142204,True,Doormat,0.109677,False
1016,8866,793601777308463104,1893,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,2016-11-01 23:53:02 +0000,12,10,Dobby,None,None,None,None,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature_Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy_Terrier,0.0891487,True
1017,10235,793845145112371200,2165,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2016-11-02 16:00:06 +0000,13,10,Clark,None,None,None,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_Sheepdog,0.7652770000000001,True,Bedlington_Terrier,0.112753,True,Kerry_Blue_Terrier,0.0476617,True
1018,18760,793962221541933056,5654,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,2016-11-02 23:45:19 +0000,12,10,Maximus,None,None,None,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_Retriever,0.8616510000000001,True,Golden_Retriever,0.0444618,True,Staffordshire_Bullterrier,0.016496700000000003,True
1019,10630,794332329137291264,3060,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*… https://t.co/yF6kcAT3gx,2016-11-04 00:15:59 +0000,12,10,Nimbus,None,None,None,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,Malamute,0.00490635,True,Great_Pyrenees,0.00290129,True
1020,18023,795076730285391872,6236,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,2016-11-06 01:33:58 +0000,11,10,Bailey,None,None,None,None,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Gas_Pump,0.676439,False,Harvester,0.049995300000000006,False,Swing,0.0446596,False
1021,55369,795464331001561088,27459,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,2016-11-07 03:14:10 +0000,13,10,None,doggo,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden_Retriever,0.193082,True,Chesapeake_Bay_Retriever,0.157927,True,Soft-Coated_Wheaten_Terrier,0.124684,True
1022,12247,796387464403357696,4803,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10… https://t.co/CE3SrCv6L3,2016-11-09 16:22:22 +0000,12,10,Snicku,None,None,None,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_Cat,0.052423,False
1023,8426,796484825502875648,2024,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,2016-11-09 22:49:15 +0000,12,10,None,doggo,None,None,None,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker_Spaniel,0.116924,True,Seat_Belt,0.107511,False,Australian_Terrier,0.0998434,True
1024,13204,796759840936919040,3533,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,2016-11-10 17:02:03 +0000,11,10,Romeo,None,None,None,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_Terrier,0.463996,True,Staffordshire_Bullterrier,0.155566,True,Weimaraner,0.137587,True
1025,22209,797236660651966464,7644,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,2016-11-12 00:36:46 +0000,12,10,Pancake,None,None,None,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,Collie,0.767005,True,Border_Collie,0.100844,True,Kelpie,0.0483681,True
1026,16111,797545162159308800,5594,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,2016-11-12 21:02:38 +0000,12,10,Cassie,None,None,None,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Papillon,0.00973566,True
1027,11484,798209839306514432,2934,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,2016-11-14 17:03:50 +0000,13,10,Cooper,None,None,None,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True
1028,8211,798925684722855936,1650,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with… https://t.co/XzX91DfYVV,2016-11-16 16:28:21 +0000,11,10,Shadow,None,None,None,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_White_Terrier,0.539463,True,Cairn,0.184897,True,Norfolk_Terrier,0.163024,True
1029,14638,798933969379225600,5153,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,2016-11-16 17:01:16 +0000,12,10,Iroh,None,None,None,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_Husky,0.703224,True,Eskimo_Dog,0.22935100000000005,True,Malamute,0.0443508,True
1030,9003,799063482566066176,2838,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,2016-11-17 01:35:54 +0000,11,10,Mister,None,None,None,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_Terrier,0.334436,True,Norwich_Terrier,0.231573,True,Australian_Terrier,0.21420300000000006,True
1031,8916,799422933579902976,2195,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 1… https://t.co/cWlAEOZefY,2016-11-18 01:24:14 +0000,12,10,Longfellow,None,None,None,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,Miniature_Pinscher,0.58363,True,Redbone,0.276095,True,Toy_Terrier,0.0185501,True
1032,16991,800141422401830912,2954,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,2016-11-20 00:59:15 +0000,13,10,Peaches,None,None,None,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,Golden_Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador_Retriever,0.0229773,True
1033,14592,800513324630806528,3457,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,2016-11-21 01:37:04 +0000,11,10,Chef,None,None,None,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True
1034,11636,800751577355128832,3188,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,2016-11-21 17:23:47 +0000,12,10,Mauve,None,None,None,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,Cocker_Spaniel,0.771984,True,Miniature_Poodle,0.07665280000000001,True,Toy_Poodle,0.0396183,True
1035,8950,801115127852503040,2404,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's… https://t.co/A1hx5HKfQ6,2016-11-22 17:28:25 +0000,12,10,Bones,doggo,None,pupper,None,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,Dalmatian,0.823356,True,English_Setter,0.0946019,True,Bluetick,0.0219534,True
1036,27250,801167903437357056,6906,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,2016-11-22 20:58:07 +0000,13,10,Milo,None,None,None,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker_Spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_Setter,0.0413314,True
1037,6746,801285448605831168,952,oh h*ck 10/10 https://t.co/bC69RrW559,2016-11-23 04:45:12 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,Minivan,0.789376,False,Beach_Wagon,0.081125,False,Convertible,0.0645338,False
1038,9082,801538201127157760,2366,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,2016-11-23 21:29:33 +0000,12,10,Wallace,None,None,None,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_Sheepdog,0.054229999999999993,True
1039,8559,801958328846974976,1975,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,2016-11-25 01:18:59 +0000,12,10,Ronnie,None,None,None,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_Bullterrier,0.327887,True,American_Staffordshire_Terrier,0.271916,True,Labrador_Retriever,0.247619,True
1040,10061,802239329049477120,3017,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 1… https://t.co/wG8NYg87Hw,2016-11-25 19:55:35 +0000,12,10,Loki,None,None,None,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_Dog,0.482498,True,Siberian_Husky,0.335774,True,Malamute,0.134589,True
1041,9906,802572683846291456,2900,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,2016-11-26 18:00:13 +0000,12,10,Winnie,None,None,None,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,Golden_Retriever,0.610171,True,Labrador_Retriever,0.173252,True,Cocker_Spaniel,0.163257,True
1042,10023,802952499103731712,2315,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,2016-11-27 19:09:28 +0000,12,10,Marley,None,None,None,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,Chow,0.944032,True,Golden_Retriever,0.0172398,True,Pomeranian,0.0120848,True
1043,11132,803276597545603072,2850,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,2016-11-28 16:37:19 +0000,11,10,Winston,None,None,None,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,True,Chow,0.30780100000000005,True,Golden_Retriever,0.0499882,True
1044,12182,803638050916102144,4786,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,2016-11-29 16:33:36 +0000,13,10,None,None,None,pupper,None,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_Retriever,0.372776,True,Golden_Retriever,0.343666,True,Great_Pyrenees,0.0672423,True
1045,11143,803773340896923648,3184,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,2016-11-30 01:31:12 +0000,12,10,Diogi,None,None,None,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature_Pinscher,0.817066,True,Redbone,0.0597065,True,Irish_Terrier,0.0341952,True
1046,15220,804738756058218496,4446,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,2016-12-02 17:27:25 +0000,12,10,Django,None,None,None,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_Mastiff,0.91579,True,German_Shepherd,0.0624797,True,Leonberg,0.00829749,True
1047,9719,805487436403003392,2910,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12… https://t.co/N83oNm5L9L",2016-12-04 19:02:24 +0000,12,10,Sansa,None,None,None,None,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.06919860000000001,False
1048,6323,805520635690676224,1894,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest re… https://t.co/WNdOIm4bXy,2016-12-04 21:14:20 +0000,13,10,Zeke,None,None,None,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643147,True,German_Shepherd,0.186642,True,Border_Terrier,0.109345,True
1049,7296,805826884734976000,2116,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,2016-12-05 17:31:15 +0000,12,10,Duke,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_Husky,0.248926,True,American_Staffordshire_Terrier,0.0983133,True,Eskimo_Dog,0.0801885,True
1050,9141,805932879469572096,2187,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talen… https://t.co/3P9dKV5Me1,2016-12-06 00:32:26 +0000,12,10,Major,None,None,None,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_Elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Leonberg,0.00794674,True
1051,7107,806219024703037440,1380,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating.… https://t.co/7Mgf5xvIAQ,2016-12-06 19:29:28 +0000,11,10,incredibly,None,None,None,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_Dog,0.0212745,True
1052,11296,806542213899489280,2741,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,2016-12-07 16:53:43 +0000,11,10,Waffles,None,None,None,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617,True,Brittany_Spaniel,0.0367389,True,Chesapeake_Bay_Retriever,0.00397149,True
1053,14427,807010152071229440,4389,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop tha… https://t.co/IARUfU6khr,2016-12-08 23:53:08 +0000,12,10,Lennon,None,None,None,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,Golden_Retriever,0.610807,True,Irish_Setter,0.213642,True,Welsh_Springer_Spaniel,0.0318866,True
1054,121433,807106840509214720,61341,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,2016-12-09 06:17:20 +0000,13,10,Stephan,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,Toy_Terrier,0.0770081,True
1055,16143,807621403335917568,4244,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10… https://t.co/gJQnfSziJE,2016-12-10 16:22:02 +0000,14,10,Ollie,None,None,pupper,None,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,Golden_Retriever,0.873233,True,Cocker_Spaniel,0.0336933,True,Chow,0.0204084,True
1056,13924,808001312164028416,4059,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,2016-12-11 17:31:39 +0000,12,10,Cooper,None,None,None,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_Retriever,0.730959,True,Staffordshire_Bullterrier,0.130726,True,American_Staffordshire_Terrier,0.028852600000000006,True
1057,11193,808838249661788160,3501,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,2016-12-14 00:57:20 +0000,13,10,Ito,None,None,None,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,Miniature_Pinscher,0.194867,True,Kelpie,0.160104,True
1058,14597,809084759137812480,4020,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pups… https://t.co/ySn6zB6mwQ,2016-12-14 17:16:53 +0000,11,10,Wallace,None,None,None,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,Vizsla,0.911412,True,Bloodhound,0.017133900000000004,True,Labrador_Retriever,0.011761,True
1059,7678,809448704142938112,1682,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",2016-12-15 17:23:04 +0000,12,10,None,None,None,None,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_Dog,0.375415,True,Cardigan,0.13431700000000002,True,English_Springer,0.0736971,True
1060,17141,809920764300447744,4477,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",2016-12-17 00:38:52 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_Terrier,0.397163,True,Toy_Poodle,0.27454,True,Miniature_Poodle,0.134667,True
1061,39384,810284430598270976,13256,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,2016-12-18 00:43:57 +0000,13,10,Phil,None,None,None,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,Malamute,0.620768,True,Eskimo_Dog,0.158395,True,Tibetan_Mastiff,0.028961700000000007,True
1062,10030,810896069567610880,2080,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, every… https://t.co/PqJcGVZBx9",2016-12-19 17:14:23 +0000,11,10,Hunter,None,None,None,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,Flat-Coated_Retriever,0.8208040000000001,True,Labrador_Retriever,0.08231820000000001,True,Curly-Coated_Retriever,0.0674605,True
1063,5899,810984652412424192,1642,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:… https://t.co/1MI8h6XjMY",2016-12-19 23:06:23 +0000,24,7,Sam,None,None,None,None,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,Golden_Retriever,0.8713420000000001,True,Tibetan_Mastiff,0.0367077,True,Labrador_Retriever,0.025823200000000004,True
1064,23143,811386762094317568,7377,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,2016-12-21 01:44:13 +0000,11,10,Craig,None,None,pupper,None,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
1065,14173,811627233043480576,3616,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,2016-12-21 17:39:46 +0000,10,10,Augie,None,None,None,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired_Fox_Terrier,0.046349199999999986,True
1066,8844,812466873996607488,2210,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,2016-12-24 01:16:12 +0000,12,10,Mary,None,None,None,None,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Bath_Towel,0.0998035,False,Pillow,0.0923181,False,Great_Dane,0.0782055,True
1067,6748,812503143955202048,1415,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family… https://t.co/MCFrxiC7NZ,2016-12-24 03:40:19 +0000,13,10,None,None,None,None,None,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,Loupe,0.546856,False,Web_Site,0.345298,False,Bubble,0.0105279,False
1068,7332,812709060537683968,1656,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,2016-12-24 17:18:34 +0000,12,10,Brandi,None,None,None,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_Setter,0.326873,True,Golden_Retriever,0.18261,True,Leonberg,0.156912,True
1069,23174,813051746834595840,8439,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,2016-12-25 16:00:16 +0000,13,10,Bauer,None,None,None,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Golden_Retriever,0.914804,True,Labrador_Retriever,0.08355,True,Kuvasz,0.000453224,True
1070,11622,813096984823349248,4174,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,2016-12-25 19:00:02 +0000,11,10,Rocky,doggo,None,None,None,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128056,True,Boston_Bull,0.117003,True,Kelpie,0.08696430000000001,True
1071,11442,813112105746448384,3198,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,2016-12-25 20:00:07 +0000,12,10,Toby,None,None,None,None,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True
